Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Peugeot 207 1.4 Sedan Xs,Bs.As. G.B.A. Norte,1.4 Sedan Xs,Negro,Peugeot,207,2011,Nafta/GNC,4.0,Manual,1.4,Sedán,190000.0,Hidráulica,Delantera,5.0,75.0,6500.0
Peugeot 207 1.4 Active 75cv,Ubicación no encontrada,1.4 Active 75cv,Plateado,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,120000.0,Hidráulica,Delantera,5.0,75.0,6800.0
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,Gris,Peugeot,207,2011,Nafta/GNC,4.0,Manual,1.4,Hatchback,179700.0,Hidráulica,Delantera,5.0,75.0,4866.67
Peugeot 207 1.4 feline hdi,Bs.As. G.B.A. Oeste,1.4 feline hdi,,Peugeot,207,2012,Diésel,5.0,Manual,1.4,Sedán,111000.0,Hidráulica,Delantera,5.0,70.0,4800.0
Peugeot 207 1.6 Griffe 106cv,Capital Federal,1.6 Griffe 106cv,,Peugeot,207,2012,Nafta,3.0,Manual,1.6,Hatchback,73247.0,Hidráulica,Delantera,5.0,106.0,8999.0
Peugeot 207 1.9 Sedan Xs,Ubicación no encontrada,1.9 Sedan Xs,Gris,Peugeot,207,2010,Diésel,4.0,Manual,1.9,Sedán,126000.0,Hidráulica,Delantera,5.0,70.0,6000.0
Peugeot 207 1.4 Sedan Xs,Capital Federal,1.4 Sedan Xs,,Peugeot,207,2011,Nafta,4.0,Manual,1.4,Sedán,42081.0,Hidráulica,Delantera,5.0,75.0,7800.0
Peugeot 207 1.4 Xr,Ubicación no encontrada,1.4 Xr,Gris,Peugeot,207,2012,Nafta,4.0,Manual,1.4,Hatchback,156000.0,Hidráulica,Delantera,5.0,75.0,3733.33
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,Plateado,Peugeot,207,2015,Nafta,5.0,Manual,1.4,Hatchback,93000.0,Hidráulica,Delantera,5.0,75.0,7500.0
Peugeot 207 1.4 Xs,Bs.As. G.B.A. Sur,1.4 Xs,,Peugeot,207,2011,Nafta,5.0,Manual,1.4,Hatchback,130000.0,Hidráulica,Delantera,5.0,75.0,6500.0
Peugeot 207 1.6 Feline 106cv,Bs.As. G.B.A. Oeste,1.6 Feline 106cv,,Peugeot,207,2012,Nafta,3.0,Manual,1.6,Hatchback,86000.0,Hidráulica,Delantera,5.0,106.0,8800.0
Peugeot 207 1.4 compact feline hdi,Córdoba,1.4 compact feline hdi,Blanco,Peugeot,207,2013,Diésel,4.0,Manual,1.4,Sedán,194300.0,Hidráulica,Delantera,5.0,70.0,6500.0
Peugeot 207 1.6 Xt,Bs.As. G.B.A. Oeste,1.6 Xt,Azul,Peugeot,207,2011,Nafta,5.0,Manual,1.6,Hatchback,142000.0,Hidráulica,Delantera,5.0,110.0,5900.0
Peugeot 207 1.6 Xt,Bs.As. G.B.A. Sur,1.6 Xt,Plateado,Peugeot,207,2011,Nafta,5.0,Manual,1.6,Hatchback,90000.0,Hidráulica,Delantera,5.0,110.0,5000.0
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,128000.0,Hidráulica,Delantera,5.0,75.0,6700.0
Peugeot 207 1.4 Xr,Ubicación no encontrada,1.4 Xr,Gris,Peugeot,207,2011,Nafta,4.0,Manual,1.4,Hatchback,175000.0,Hidráulica,Delantera,5.0,75.0,4933.33
Peugeot 207 1.6 Xs,Ubicación no encontrada,1.6 Xs,,Peugeot,207,2010,Nafta,5.0,Manual,1.6,Hatchback,115000.0,Hidráulica,Delantera,5.0,110.0,7680.0
Peugeot 207 1.9 Sedan Xs,Santa Fe,1.9 Sedan Xs,,Peugeot,207,2009,Diésel,4.0,Manual,1.9,Sedán,151000.0,Hidráulica,Delantera,5.0,70.0,5000.0
Peugeot 207 1.6 Gti 156cv,Santa Fe,1.6 Gti 156cv,,Peugeot,207,2012,Nafta,2.0,Manual,1.6,Hatchback,86000.0,Eléctrica,Delantera,5.0,156.0,10000.0
Peugeot 207 1.6 Gti 156cv 5 p,Capital Federal,1.6 Gti 156cv 5 p,Blanco,Peugeot,207,2011,Nafta,5.0,Manual,1.6,Hatchback,98000.0,Eléctrica,Delantera,5.0,156.0,8700.0
Peugeot 207 1.4 Xr,Córdoba,1.4 Xr,Rojo,Peugeot,207,2010,Nafta,4.0,Manual,1.4,Hatchback,65000.0,Hidráulica,Delantera,5.0,75.0,6399.0
Peugeot 207 1.4 Hdi Feline,Bs.As. G.B.A. Oeste,1.4 Hdi Feline,Blanco,Peugeot,207,2012,Diésel,4.0,Manual,1.6,Sedán,180000.0,Hidráulica,Delantera,5.0,70.0,6800.0
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,138000.0,Hidráulica,Delantera,5.0,75.0,6266.67
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,Gris,Peugeot,207,2012,Nafta,3.0,Manual,1.4,Hatchback,31000.0,Hidráulica,Delantera,5.0,75.0,7500.0
Peugeot 207 1.6 Xs,Ubicación no encontrada,1.6 Xs,Azul,Peugeot,207,2009,Nafta,5.0,Manual,1.6,Hatchback,139000.0,Hidráulica,Delantera,5.0,110.0,6100.0
Peugeot 207 1.6 Xt,Bs.As. G.B.A. Sur,1.6 Xt,Plateado,Peugeot,207,2010,Nafta,3.0,Manual,1.6,Hatchback,115000.0,Hidráulica,Delantera,5.0,110.0,7500.0
Peugeot 207 1.4 Xs,Bs.As. G.B.A. Norte,1.4 Xs,,Peugeot,207,2011,Nafta,5.0,Manual,1.4,Hatchback,91000.0,Hidráulica,Delantera,5.0,75.0,8000.0
Peugeot 207 1.6 Gti 156cv 2 p,Bs.As. G.B.A. Sur,1.6 Gti 156cv 2 p,,Peugeot,207,2011,Nafta,2.0,Manual,1.6,Hatchback,150000.0,Eléctrica,Delantera,5.0,156.0,9800.0
Peugeot 207 1.6 Xt,Ubicación no encontrada,1.6 Xt,Gris,Peugeot,207,2010,Nafta,5.0,Manual,1.6,Hatchback,159000.0,Hidráulica,Delantera,5.0,110.0,7500.0
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,Plateado,Peugeot,207,2012,Nafta,3.0,Manual,1.4,Hatchback,130000.0,Hidráulica,Delantera,5.0,75.0,6700.0
Peugeot 207 1.4 Allure 75cv,Córdoba,1.4 Allure 75cv,Gris,Peugeot,207,2014,Nafta,5.0,Manual,1.4,Hatchback,125000.0,Hidráulica,Delantera,5.0,75.0,6500.0
Peugeot 207 1.4 Active 75cv,Capital Federal,1.4 Active 75cv,,Peugeot,207,2014,Nafta,5.0,Manual,1.4,Hatchback,110000.0,Hidráulica,Delantera,5.0,75.0,7500.0
Peugeot 207 1.4 Allure 75cv,Ubicación no encontrada,1.4 Allure 75cv,,Peugeot,207,2016,Nafta,5.0,Manual,1.4,Hatchback,80000.0,Hidráulica,Delantera,5.0,75.0,7500.0
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Sur,1.4 Allure 75cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,108000.0,Hidráulica,Delantera,5.0,75.0,6200.0
Peugeot 207 1.6 Xt,Bs.As. G.B.A. Sur,1.6 Xt,Azul,Peugeot,207,2011,Nafta,5.0,Manual,1.6,Hatchback,160000.0,Hidráulica,Delantera,5.0,110.0,7500.0
Peugeot 207 Xt Premium,Capital Federal,xt premium,,Peugeot,207,2017,Nafta,5.0,,,,129000.0,,,,,5590.0
Peugeot 207 1.4 Allure 75cv,Entre Ríos,1.4 Allure 75cv,Gris,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,110000.0,Hidráulica,Delantera,5.0,75.0,5200.0
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Oeste,1.4 Allure 75cv,,Peugeot,207,2011,Nafta,3.0,Manual,1.4,Hatchback,133000.0,Hidráulica,Delantera,5.0,75.0,5700.0
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Oeste,1.4 Allure 75cv,,Peugeot,207,2012,Nafta,3.0,Manual,1.4,Hatchback,79000.0,Hidráulica,Delantera,5.0,75.0,7600.0
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Oeste,1.4 Allure 75cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,86000.0,Hidráulica,Delantera,5.0,75.0,7700.0
Peugeot 207 COMPACT XS 1.4,Ubicación no encontrada,COMPACT XS 1.4,Gris,Peugeot,207,2010,GNC,4.0,Manual,1.4,Hatchback,156900.0,Hidráulica,Delantera,5.0,75.0,6800.0
Peugeot 207 1.6 Feline 106cv,Capital Federal,1.6 Feline 106cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.6,Hatchback,119000.0,Hidráulica,Delantera,5.0,106.0,7500.0
Peugeot 207 1.4 Xs,Capital Federal,1.4 Xs,Plateado,Peugeot,207,2011,Nafta,5.0,Manual,1.4,Hatchback,128000.0,Hidráulica,Delantera,5.0,75.0,5533.33
Peugeot 207 1.6 Gti 156cv,Córdoba,1.6 Gti 156cv,Rojo,Peugeot,207,2012,Nafta,3.0,Manual,1.6,Hatchback,98000.0,Eléctrica,Delantera,5.0,156.0,11000.0
Peugeot 207,Bs.As. G.B.A. Oeste,1.4 Compact,Rojo,Peugeot,207,2014,Nafta,5.0,Manual,1.4,Hatchback,115000.0,Hidráulica,Delantera,5.0,75.0,8000.0
Peugeot 207 1.6 Feline 106cv,Ubicación no encontrada,1.6 Feline 106cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.6,Hatchback,130000.0,Hidráulica,Delantera,5.0,106.0,8600.0
Peugeot 207 1.6 Compact Xt Premium Mt,Ubicación no encontrada,1.6 COMPACT XT PREMIUM MT,Blanco,Peugeot,207,2012,Nafta,5.0,Manual,1.6,Hatchback,86293.0,Asistida,Delantera,5.0,106.0,6326.67
Peugeot 207 1.6 207CC 156cv,Ubicación no encontrada,1.6 207CC 156cv,Blanco,Peugeot,207,2014,Nafta,2.0,Manual,1.6,Coupé,48000.0,assisted,Delantera,2.0,150.0,19900.0
Peugeot 207 2.0 Sedan Xt Hdi,Santa Fe,2.0 Sedan Xt Hdi,Blanco,Peugeot,207,2009,Diésel,4.0,Manual,2.0,Sedán,200000.0,Hidráulica,Delantera,5.0,90.0,5000.0
Peugeot 207 1.4 Xr,Capital Federal,1.4 Xr,,Peugeot,207,2010,Nafta,4.0,Manual,1.4,Hatchback,110000.0,Hidráulica,Delantera,5.0,75.0,5800.0
Peugeot 207 1.4 Xr,Ubicación no encontrada,1.4 Xr,Gris,Peugeot,207,2012,Nafta,4.0,Manual,1.4,Hatchback,137000.0,Hidráulica,Delantera,5.0,75.0,5200.0
Peugeot 207 1.6 Xt,Capital Federal,1.6 Xt,,Peugeot,207,2009,Nafta,5.0,Manual,1.6,Hatchback,183000.0,Hidráulica,Delantera,5.0,110.0,6300.0
Peugeot 207 1.6 Xt,Ubicación no encontrada,1.6 Xt,Gris,Peugeot,207,2011,Nafta,5.0,Manual,1.6,Hatchback,135000.0,Hidráulica,Delantera,5.0,110.0,6300.0
Peugeot 207 1.6 Griffe 106cv,Bs.As. G.B.A. Oeste,1.6 Griffe 106cv,Gris,Peugeot,207,2013,Nafta,5.0,Manual,1.6,Hatchback,90000.0,Hidráulica,Delantera,5.0,106.0,9500.0
Peugeot 207 1.6 Xt,Ubicación no encontrada,1.6 Xt,Negro,Peugeot,207,2010,Nafta,5.0,Manual,1.6,Hatchback,103900.0,Hidráulica,Delantera,5.0,110.0,6190.0
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Sur,1.4 Allure 75cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,105000.0,Hidráulica,Delantera,5.0,75.0,6500.0
Peugeot 207 1.6 Xs,Bs.As. G.B.A. Sur,1.6 Xs,,Peugeot,207,2010,Nafta,5.0,Manual,1.6,Hatchback,88400.0,Hidráulica,Delantera,5.0,110.0,6200.0
Peugeot 207 1.6 Sedan Xt Premium,Ubicación no encontrada,1.6 Sedan Xt Premium,,Peugeot,207,2009,Nafta,4.0,Manual,1.6,Sedán,120000.0,Hidráulica,Delantera,5.0,110.0,7000.0
Peugeot 207 1.4 Active 75cv,Ubicación no encontrada,1.4 Active 75cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.4,Hatchback,138000.0,Hidráulica,Delantera,5.0,75.0,7000.0
Peugeot 207 1.6 Gti 156cv,Ubicación no encontrada,1.6 Gti 156cv,Negro,Peugeot,207,2012,Nafta,2.0,Manual,1.6,Hatchback,90000.0,Eléctrica,Delantera,5.0,156.0,6333.33
Peugeot 207 Cc 1.6 Cabriolet  2010,Ubicación no encontrada,Cc 1.6 Cabriolet,,Peugeot,207,2010,Nafta,5.0,Manual,1.6,Cabriolet,91000.0,Hidráulica,Delantera,5.0,110.0,13300.0
Peugeot 207 1.6 Xt,Ubicación no encontrada,1.6 Xt,Negro,Peugeot,207,2011,Nafta,5.0,Manual,1.6,Hatchback,121000.0,Hidráulica,Delantera,5.0,110.0,6900.0
Peugeot 207 1.6 Feline 106cv,Ubicación no encontrada,1.6 Feline 106cv,Gris,Peugeot,207,2013,Nafta,3.0,Manual,1.6,Hatchback,108000.0,Hidráulica,Delantera,5.0,106.0,6533.33
Peugeot 207 1.4 Feline Hdi 70cv,Ubicación no encontrada,1.4 Feline Hdi 70cv,Blanco,Peugeot,207,2012,Nafta,5.0,Manual,1.4,Hatchback,106000.0,Hidráulica,Delantera,5.0,70.0,7200.0
Peugeot 207 1.4 Xs,Ubicación no encontrada,1.4 Xs,Gris,Peugeot,207,2012,Nafta,3.0,Manual,1.4,Hatchback,112000.0,Hidráulica,Delantera,5.0,75.0,6800.0
Peugeot 207 1.6 Rc 175cv,Capital Federal,1.6 Rc 175cv,Gris,Peugeot,207,2009,Nafta,2.0,Manual,1.6,Hatchback,112000.0,Hidráulica,Delantera,5.0,175.0,10500.0
Peugeot 207 1.6 Feline 106cv,Capital Federal,1.6 Feline 106cv,,Peugeot,207,2013,Nafta,3.0,Manual,1.6,Hatchback,72000.0,Hidráulica,Delantera,5.0,106.0,8000.0
Peugeot 207 1.4 Xr,Buenos Aires Interior,1.4 Xr,Negro,Peugeot,207,2010,Nafta,3.0,Manual,1.4,Hatchback,160000.0,Hidráulica,Delantera,5.0,75.0,6000.0
Peugeot 207 1.6 Xt,Ubicación no encontrada,1.6 Xt,Gris,Peugeot,207,2010,Nafta,5.0,Manual,1.6,Hatchback,110000.0,Hidráulica,Delantera,5.0,110.0,7500.0
Peugeot 207 1.6 Feline 106cv Tiptronic,Capital Federal,1.6 Feline 106cv Tiptronic,,Peugeot,207,2012,Nafta,5.0,Automática,1.6,Hatchback,120000.0,Hidráulica,Delantera,5.0,106.0,6800.0
Peugeot 207 1.4 ALLURE MT,Ubicación no encontrada,1.4 ALLURE MT,Silver,Peugeot,207,2013,Nafta,5.0,Manual,1.0,Hatchback,75529.0,Asistida,4x2,5.0,75.0,6073.33
Peugeot 207 1.4 Allure 75cv,Capital Federal,1.4 Allure 75cv,,Peugeot,207,2012,Nafta,3.0,Manual,1.4,Hatchback,132000.0,Hidráulica,Delantera,5.0,75.0,6400.0
Peugeot 207 2.0 Sedan Xt Hdi Premium,Capital Federal,2.0 Sedan Xt Hdi Premium,,Peugeot,207,2009,Diésel,4.0,Manual,2.0,Sedán,178000.0,Hidráulica,Delantera,5.0,90.0,5800.0
