Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. Costa Atlántica,2.4 Limited 170cv Atx,Verde,Jeep,Compass,2018,Nafta,5.0,Automática,2.4,SUV,26800.0,Hidráulica,4x4,5.0,170.0,28500.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Blanco,Jeep,Compass,2019,Nafta,5.0,Manual,2.4,SUV,61000.0,Asistida,4x2,5.0,174.0,25500.0
Jeep Compass 2.4 Sport Mtx,Ubicación no encontrada,2.4 Sport Mtx,Rojo,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,89000.0,Hidráulica,4x2,5.0,174.0,17900.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Negro,Jeep,Compass,2019,Nafta,5.0,Manual,2.4,SUV,19000.0,Asistida,4x2,5.0,174.0,25000.0
Jeep Compass Sport 2.4,Capital Federal,Sport 2.4,Plateado,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,46000.0,Asistida,4x2,5.0,174.0,18400.0
Jeep Compass Longitude,Bs.As. G.B.A. Norte,Longitude,Negro,Jeep,Compass,2018,Nafta,5.0,Automática secuencial,2.4,SUV,84000.0,Asistida,4x4,5.0,174.0,23000.0
Jeep Compass 2.0 Td At9 4x4 Trailhawk,Bs.As. G.B.A. Norte,2.0 Td At9 4x4 Trailhawk,Gris,Jeep,Compass,2021,Diésel,5.0,Automática,2.4,SUV,52000.0,Eléctrica,4x2,5.0,170.0,32900.0
Jeep Compass 2.4 Limited,Córdoba,2.4 Limited,,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,59800.0,Asistida,4x2,5.0,174.0,32000.0
Jeep Compass 1.3 T270 Sport,Córdoba,1.3 T270 Sport,Gris,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,42000.0,Eléctrica,4x2,5.0,175.0,22666.67
Jeep Compass 2.4 Limited 170cv Atx,Ubicación no encontrada,2.4 Limited 170cv Atx,Azul,Jeep,Compass,2013,Nafta,5.0,Automática,2.4,SUV,146000.0,Hidráulica,4x4,5.0,170.0,11580.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,,Jeep,Compass,2019,Nafta,5.0,Manual,2.4,SUV,72000.0,Asistida,4x2,5.0,174.0,25500.0
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,Plateado,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,62000.0,Hidráulica,4x2,5.0,174.0,22900.0
Jeep Compass 2.4 Limited,Ubicación no encontrada,2.4 Limited,Blanco,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,50000.0,Hidráulica,4x2,5.0,174.0,34000.0
Jeep Compass 2.4 Limited Plus,Ubicación no encontrada,2.4 Limited Plus,Blanco,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,61000.0,Hidráulica,4x2,5.0,174.0,32500.0
Jeep Compass 2.4 L SPORT AT 4X4,Ubicación no encontrada,2.4 L SPORT AT 4X4,,Jeep,Compass,2014,Nafta,4.0,Automática,2.4,SUV,140000.0,Hidráulica,4x4,5.0,170.0,13500.0
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. G.B.A. Oeste,2.4 Limited 170cv Atx,,Jeep,Compass,2013,Nafta,5.0,Automática,2.4,SUV,206000.0,Hidráulica,4x4,5.0,170.0,11000.0
