Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Fiat Toro 1.8 Freedom 4X2 At,Santa Fe,1.8 Freedom 4X2 At,,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,42000.0,Eléctrica,4x2,5.0,130.0,19500.0
Fiat Toro Freedom 1.8 4x2,Ubicación no encontrada,Freedom 1.8 4x2,,Fiat,Toro,2020,Nafta,4.0,Automática,2.0,Pick-Up,53000.0,Eléctrica,4x4,5.0,170.0,21000.0
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Capital Federal,2.0 Volcano 4x4 At Pack Premium,Gris,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,49000.0,Asistida,4x4,5.0,170.0,20500.0
Fiat Toro 2.0 Ranch 4x4 At,Ubicación no encontrada,2.0 Ranch 4x4 At,Blanco,Fiat,Toro,2020,Diésel,4.0,Automática,2.0,Pick-Up,59000.0,Eléctrica,4x4,5.0,170.0,22600.0
Fiat Toro 1.8 Freedom,Ubicación no encontrada,1.8 Freedom,Blanco,Fiat,Toro,2021,Nafta,4.0,Automática,1.8,Pick-Up,58000.0,Asistida,4x2,5.0,130.0,18066.67
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Rojo,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,120000.0,Asistida,4x4,5.0,170.0,15333.33
Fiat Toro 1.8 170 E-Torq Evo Freedom S-Design,Ubicación no encontrada,1.8 170 E-Torq Evo Freedom S-Design,Blanco,Fiat,Toro,2024,Nafta,4.0,Automática,1.8,Pick-Up,2222.0,Eléctrica,4x2,5.0,130.0,27000.0
Fiat Toro 2.0 16V 4X4,Ubicación no encontrada,2.0 16V 4X4,Rojo,Fiat,Toro,2016,Diésel,5.0,Manual,2.0,Pick-Up,135000.0,Mecánica,4x4,5.0,170.0,13480.0
Fiat Toro 1.8 Freedom 4X2 At,Córdoba,1.8 Freedom 4X2 At,Blanco,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,47000.0,Eléctrica,4x2,5.0,130.0,16400.0
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Ubicación no encontrada,2.0 Volcano 4x4 At Pack Premium,Blanco,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,95000.0,Asistida,4x4,5.0,170.0,17266.67
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,197000.0,Asistida,4x4,5.0,170.0,12666.67
Fiat Toro 2.0 Freedom 4x4 At,Ubicación no encontrada,2.0 Freedom 4x4 At,,Fiat,Toro,2023,Diésel,4.0,Automática,2.0,Pick-Up,10000.0,Asistida,4x4,5.0,170.0,25500.0
Fiat Toro 2.0 Freedom 4x4,Córdoba,2.0 Freedom 4x4,Plateado,Fiat,Toro,2018,Diésel,4.0,Manual,2.0,Pick-Up,95000.0,Asistida,4x4,5.0,170.0,17500.0
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Ubicación no encontrada,2.0 Volcano 4x4 At Pack Premium,Blanco,Fiat,Toro,2020,Diésel,4.0,Automática,2.0,Pick-Up,110000.0,Eléctrica,4x4,5.0,170.0,17665.33
Fiat Toro 2.0 Volcano 4x4 At,Misiones,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,98000.0,Asistida,4x4,5.0,170.0,13000.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Rojo,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,105700.0,Asistida,4x4,5.0,170.0,18200.0
Fiat Toro 2.0 Freedom 4x2,Ubicación no encontrada,2.0 Freedom 4x2,Gris,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,180000.0,Asistida,Delantera,5.0,170.0,13000.0
Fiat Toro 2.0 350 Multijet Volcano 4x4 At,Ubicación no encontrada,2.0 350 Multijet Volcano 4x4 At,,Fiat,Toro,2022,Diésel,4.0,Automática,2.0,Pick-Up,30000.0,Asistida,4x4,5.0,170.0,26500.0
Fiat Toro 2.0 Volcano 4x4 At,Bs.As. G.B.A. Norte,2.0 Volcano 4x4 At,,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,82000.0,Asistida,4x4,5.0,170.0,19800.0
Fiat Toro Freedom 4x4 2.0 MT,Ubicación no encontrada,Freedom 4x4 2.0 MT,Gris,Fiat,Toro,2016,Diésel,4.0,Manual,2.0,Pick-Up,79000.0,Asistida,Delantera,5.0,170.0,15500.0
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Capital Federal,2.0 Volcano 4x4 At Pack Premium,,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,60000.0,Asistida,4x4,5.0,170.0,19900.0
Fiat Toro 2.0 Freedom 4x2,Capital Federal,2.0 Freedom 4x2,,Fiat,Toro,2018,Diésel,4.0,Manual,2.0,Pick-Up,124000.0,Asistida,Delantera,5.0,170.0,12700.0
