Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Ford Fiesta 1.6 Ambiente Plus Mp3,Capital Federal,1.6 Ambiente Plus Mp3,Azul,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,94000.0,Hidráulica,Delantera,5.0,98.0,6300.0
Ford Fiesta Titanium,Buenos Aires Interior,Titanium,,Ford,Fiesta,2018,Nafta,4.0,Manual,1.6,Hatchback,42500.0,Eléctrica,Delantera,,,10900.0
Ford Fiesta Se,Ubicación no encontrada,Se,,Ford,Fiesta,2016,Nafta,5.0,Automática,1.6,Hatchback,155000.0,Hidráulica,,,,10000.0
Ford Fiesta 1.6 Ambiente Plus Mp3,La Pampa,1.6 Ambiente Plus Mp3,,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,165900.0,Hidráulica,Delantera,5.0,98.0,5466.67
Ford Fiesta 1.6 One Ambiente 98cv,Bs.As. Costa Atlántica,1.6 One Ambiente 98cv,Gris,Ford,Fiesta,2014,Nafta,5.0,Manual,1.6,Hatchback,103000.0,Hidráulica,Delantera,5.0,98.0,9000.0
Ford Fiesta 1.6 Max One Ambiente Plus 98cv,Ubicación no encontrada,1.6 Max One Ambiente Plus 98cv,,Ford,Fiesta,2012,Nafta,4.0,Manual,1.6,Sedán,140800.0,Hidráulica,Delantera,5.0,98.0,5866.67
Ford Fiesta 1.6 Se,Bs.As. G.B.A. Norte,FIESTA 1.6l SE,Blanco,Ford,Fiesta,2017,Nafta,5.0,Manual,1.6,Sedán,77000.0,Hidráulica,,,,12800.0
Ford Fiesta 1.8 Lx D,Bs.As. G.B.A. Sur,1.8 Lx D,,Ford,Fiesta,2000,Diésel,3.0,Manual,1.8,Hatchback,184000.0,,Delantera,5.0,60.0,5000.0
Ford Fiesta 1.6 Ambiente Plus,Bs.As. G.B.A. Oeste,1.6 Ambiente Plus,,Ford,Fiesta,2008,Nafta,5.0,Manual,1.6,Hatchback,200000.0,Hidráulica,Delantera,5.0,98.0,3333.33
Ford Fiesta 1.4 Max One Tdci Edge,Ubicación no encontrada,1.4 Max One Tdci Edge,,Ford,Fiesta,2010,Diésel,4.0,Manual,1.4,Sedán,170000.0,Hidráulica,Delantera,5.0,68.0,4666.67
Ford Fiesta 1.3 Lx,Capital Federal,1.3 Lx,,Ford,Fiesta,1999,Nafta,3.0,Manual,1.3,Hatchback,99950.0,,Delantera,5.0,60.0,2000.0
Ford Fiesta 1.6 Energy,Ubicación no encontrada,1.6 Energy,Rojo,Ford,Fiesta,2005,Nafta,5.0,Manual,1.6,Hatchback,171000.0,Hidráulica,Delantera,5.0,95.0,4592.0
Ford Fiesta 1.8 Clx D,Buenos Aires Interior,1.8 Clx D,,Ford,Fiesta,1997,Diésel,5.0,Manual,1.8,Hatchback,99999.0,Hidráulica,Delantera,5.0,60.0,1866.67
Ford Fiesta 1.6 Max One Ambiente Plus,Bs.As. G.B.A. Sur,1.6 Max One Ambiente Plus,,Ford,Fiesta,2011,Nafta,4.0,Manual,1.6,Sedán,145000.0,Hidráulica,Delantera,5.0,98.0,8000.0
Ford Fiesta 1.8 Clx D Ln,Ubicación no encontrada,1.8 Clx D Ln,,Ford,Fiesta,1998,Diésel,5.0,Manual,1.8,Hatchback,180000.0,Hidráulica,Delantera,5.0,60.0,3000.0
Ford Fiesta 1.3 Cl,Bs.As. G.B.A. Sur,1.3 Cl,,Ford,Fiesta,1995,Nafta,3.0,Manual,1.3,Hatchback,350000.0,Asistida,Delantera,5.0,60.0,2000.0
Ford Fiesta 1.6 Max One Ambiente,Ubicación no encontrada,1.6 Max One Ambiente,,Ford,Fiesta,2011,Nafta,4.0,Manual,1.6,Sedán,122000.0,Hidráulica,Delantera,5.0,98.0,5000.0
Ford Fiesta 1.6 Ambiente Mp3,Ubicación no encontrada,1.6 Ambiente Mp3,Celeste,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,159000.0,Hidráulica,Delantera,5.0,98.0,5333.33
Ford Fiesta 1.3 Cl,Buenos Aires Interior,1.3 Cl,,Ford,Fiesta,1995,Nafta,3.0,Manual,1.3,Hatchback,999999.0,Asistida,Delantera,5.0,60.0,933.33
Ford Fiesta 1.6 Max One Edge Plus,Ubicación no encontrada,1.6 Max One Edge Plus,,Ford,Fiesta,2011,Nafta,4.0,Manual,1.6,Sedán,132000.0,Hidráulica,Delantera,5.0,98.0,5333.33
Ford Fiesta 1.6l S Plus,Bs.As. G.B.A. Sur,1.6L S PLUS,Rojo,Ford,Fiesta,2017,Nafta,5.0,Manual,1.6,Sedán,57000.0,Hidráulica,,,,11300.0
Ford Fiesta 1.6 Max One Edge Plus 98cv,Capital Federal,1.6 Max One Edge Plus 98cv,Gris,Ford,Fiesta,2012,Nafta,4.0,Manual,1.6,Sedán,126345.0,Hidráulica,Delantera,5.0,98.0,7500.0
Ford Fiesta 1.8 Lx D Aa,Bs.As. G.B.A. Sur,1.8 Lx D Aa,,Ford,Fiesta,1997,Diésel,5.0,Manual,1.8,Hatchback,111111.0,Hidráulica,Delantera,5.0,60.0,1866.67
Ford Fiesta 1.6 Design,Bs.As. G.B.A. Sur,1.6 Design,,Ford,Fiesta,2015,Nafta,5.0,Manual,1.6,Hatchback,69000.0,Hidráulica,Delantera,5.0,98.0,9000.0
Ford Fiesta 1.6 S 2017. 85.700km. Única Mano. Service Al Día,Bs.As. G.B.A. Sur,1.6 S,Azul,Ford,Fiesta,2017,Nafta,5.0,Manual,1.6,Sedán,85700.0,Hidráulica,,,,12000.0
Ford Fiesta 1.6 Ambiente,Bs.As. Costa Atlántica,1.6 Ambiente,Azul,Ford,Fiesta,2003,Nafta,5.0,Manual,1.6,Sedán,283000.0,Hidráulica,Delantera,5.0,95.0,3333.33
Ford Fiesta 1.6 Ambiente Plus Mp3,Bs.As. G.B.A. Sur,1.6 Ambiente Plus Mp3,Gris,Ford,Fiesta,2009,Nafta,5.0,Manual,1.6,Hatchback,164000.0,Hidráulica,Delantera,5.0,98.0,5200.0
Ford Fiesta 1.6 Max Ambiente Plus Mp3,Ubicación no encontrada,1.6 Max Ambiente Plus Mp3,Negro,Ford,Fiesta,2010,Nafta,4.0,Manual,1.6,Sedán,104000.0,Hidráulica,Delantera,5.0,100.0,5500.0
Ford Fiesta 1.6 Max Edge Plus,Bs.As. G.B.A. Sur,1.6 Max Edge Plus,Gris,Ford,Fiesta,2008,Nafta/GNC,4.0,Manual,1.6,Sedán,205000.0,Hidráulica,Delantera,5.0,98.0,4000.0
Ford Fiesta 1.6 Ambiente Plus Mp3,Bs.As. G.B.A. Sur,1.6 Ambiente Plus Mp3,Plateado,Ford,Fiesta,2009,Nafta,5.0,Manual,1.6,Hatchback,147000.0,Hidráulica,Delantera,5.0,98.0,5666.67
Ford Fiesta 1.6L SE PLUS POWERS,Ubicación no encontrada,1.6L SE PLUS POWERS,,Ford,Fiesta,2015,Nafta,4.0,Manual,1.6,Hatchback,127000.0,Hidráulica,Delantera,5.0,98.0,9500.0
Ford Fiesta 1.6 S Plus,Misiones,1.6 S Plus,Gris,Ford,Fiesta,2015,Nafta,4.0,Manual,1.6,Hatchback,140000.0,Hidráulica,Delantera,5.0,98.0,8000.0
Ford Fiesta 1.4 Tdci Edge,Bs.As. G.B.A. Oeste,1.4 Tdci Edge,,Ford,Fiesta,2006,Diésel,5.0,Manual,1.4,Hatchback,256000.0,Hidráulica,Delantera,5.0,68.0,1666.67
Ford Fiesta 1.6 S Plus 5p,Ubicación no encontrada,1.6 S Plus,Gris,Ford,Fiesta,2018,Nafta,5.0,Manual,1.6,Hatchback,95000.0,Eléctrica,Delantera,,,10700.0
Ford Fiesta Competición,Bs.As. G.B.A. Sur,Competición,Naranja,Ford,Fiesta,2007,Nafta,4.0,Manual,1.6,Monovolumen,150000.0,Mecánica,Delantera,5.0,98.0,15000.0
Ford Fiesta 1.6 Ambiente Mp3,Ubicación no encontrada,1.6 Ambiente Mp3,Dorado,Ford,Fiesta,2008,Nafta,5.0,Manual,1.6,Hatchback,181000.0,Hidráulica,Delantera,5.0,98.0,4666.67
Ford Fiesta 1.3 Clx,Bs.As. G.B.A. Oeste,1.3 Clx,,Ford,Fiesta,1998,Nafta,5.0,Manual,1.3,Hatchback,199000.0,Hidráulica,Delantera,5.0,60.0,1866.67
Ford Fiesta 1.6 Ambiente,Córdoba,1.6 Ambiente,Gris,Ford,Fiesta,2006,Nafta,5.0,Manual,1.6,Hatchback,149000.0,Hidráulica,Delantera,5.0,95.0,5400.0
Ford Fiesta 1.3 Cl,Buenos Aires Interior,1.3 Cl,,Ford,Fiesta,1996,Nafta,3.0,Manual,1.3,Hatchback,250000.0,Hidráulica,Delantera,5.0,60.0,1666.67
Ford Fiesta 1.6 Ambiente Mp3,Buenos Aires Interior,1.6 Ambiente Mp3,,Ford,Fiesta,2009,Nafta,5.0,Manual,1.6,Hatchback,122466.0,Hidráulica,Delantera,5.0,98.0,7000.0
Ford Fiesta,Ubicación no encontrada,1.6L SE,Blanco,Ford,Fiesta,2015,Nafta,5.0,Manual,1.6,Sedán,133371.0,Eléctrica,Delantera,5.0,98.0,9300.0
Ford Fiesta 1.6 Ambiente Mp3,Bs.As. G.B.A. Oeste,1.6 Ambiente Mp3,Dorado,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,175000.0,Asistida,Delantera,5.0,98.0,5500.0
Ford Fiesta 1.6 Edge Plus,Santa Fe,1.6 Edge Plus,,Ford,Fiesta,2011,Nafta,5.0,Manual,1.6,Sedán,90000.0,Hidráulica,Delantera,5.0,98.0,6500.0
Ford Fiesta 1.6 Ambiente Mp3,Bs.As. G.B.A. Oeste,1.6 Ambiente Mp3,,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,162000.0,Hidráulica,Delantera,5.0,98.0,3666.67
Ford Fiesta 1.6 Ambiente Plus Mp3,Ubicación no encontrada,1.6 Ambiente Plus Mp3,Dorado,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,150000.0,Hidráulica,Delantera,5.0,98.0,6500.0
Ford Fiesta Titanium 1.6 Manual Permuto Menor Valor,Capital Federal,Titanium,Plateado,Ford,Fiesta,2014,Nafta,4.0,Manual,1.6,Hatchback,122000.0,Hidráulica,Delantera,5.0,98.0,10800.0
Ford Fiesta 1.6 Clx,Santa Fe,1.6 Clx,,Ford,Fiesta,1996,Nafta,5.0,Manual,1.6,Hatchback,999999.0,Hidráulica,Delantera,5.0,95.0,1000.0
Ford Fiesta 1.6 One Edge Plus 98cv,Bs.As. G.B.A. Sur,1.6 One Edge Plus 98cv,Blanco,Ford,Fiesta,2012,Nafta,5.0,Manual,1.6,Hatchback,100000.0,Hidráulica,Delantera,5.0,98.0,6500.0
Ford Fiesta 1.6 Ambiente Mp3,Mendoza,1.6 Ambiente Mp3,Gris,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,139000.0,Hidráulica,Delantera,5.0,98.0,5200.0
Ford Fiesta 1.4 Clx,Santa Fe,1.4 Clx,,Ford,Fiesta,1997,Nafta,5.0,Manual,1.4,Hatchback,116000.0,Hidráulica,Delantera,5.0,90.0,3500.0
Ford Fiesta 1.6 Titanium,Capital Federal,1.6 Titanium,,Ford,Fiesta,2013,Nafta,4.0,Manual,1.6,Hatchback,100000.0,Hidráulica,Delantera,5.0,98.0,5333.33
Ford Fiesta 1.6 Ambiente,Capital Federal,1.6 Ambiente,,Ford,Fiesta,2006,Nafta,5.0,Manual,1.6,Hatchback,140000.0,Hidráulica,Delantera,5.0,95.0,6000.0
Ford Fiesta 1.6 Ambiente,Capital Federal,1.6 Ambiente,,Ford,Fiesta,2005,Nafta,5.0,Manual,1.6,Hatchback,230000.0,Hidráulica,Delantera,5.0,95.0,3666.67
Ford Fiesta 1.6 Ambiente Mp3,Bs.As. G.B.A. Oeste,1.6 Ambiente Mp3,Azul,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,197300.0,Hidráulica,Delantera,5.0,98.0,4600.0
Ford Fiesta 1.6 Ambiente,Bs.As. G.B.A. Sur,1.6 Ambiente,Gris,Ford,Fiesta,2004,Nafta,5.0,Manual,1.6,Hatchback,145000.0,Hidráulica,Delantera,5.0,95.0,4500.0
Ford Fiesta 1.6 Max One Ambiente,Ubicación no encontrada,1.6 Max One Ambiente,,Ford,Fiesta,2011,Nafta,4.0,Manual,1.6,Sedán,76000.0,Hidráulica,Delantera,5.0,98.0,5500.0
Ford Fiesta 1.6 Max One Ambiente 98cv,Córdoba,1.6 Max One Ambiente 98cv,Dorado,Ford,Fiesta,2013,Nafta,4.0,Manual,1.6,Sedán,160000.0,Hidráulica,Delantera,5.0,98.0,5400.0
Ford Fiesta 1.8 Lx D,Buenos Aires Interior,1.8 Lx D,,Ford,Fiesta,1999,Diésel,3.0,Manual,1.8,Hatchback,90840.0,,Delantera,5.0,60.0,3000.0
Ford Fiesta 1.6 Ambien. Plus,Bs.As. G.B.A. Oeste,1.6 Ambien. Plus,,Ford,Fiesta,2005,Nafta,5.0,Manual,1.6,Hatchback,154000.0,Hidráulica,Delantera,5.0,95.0,5000.0
Ford Fiesta 1.6 One Edge Plus 98cv,Buenos Aires Interior,1.6 One Edge Plus 98cv,,Ford,Fiesta,2013,Nafta,5.0,Manual,1.6,Hatchback,80000.0,Hidráulica,Delantera,5.0,98.0,8700.0
Ford Fiesta 1.6 Max Edge Plus,Ubicación no encontrada,1.6 Max Edge Plus,Gris,Ford,Fiesta,2009,Nafta,4.0,Manual,1.6,Sedán,180000.0,Hidráulica,Delantera,5.0,100.0,5000.0
Ford Fiesta 1.6l Se Powershift 2015 Sedan 5 Puertas,Ubicación no encontrada,1.6L SE POWERSHIFT,Gris,Ford,Fiesta,2015,Nafta,5.0,Automática,1.6,Hatchback,152000.0,Hidráulica,Delantera,5.0,98.0,8499.0
Ford Fiesta 1.6 Ambiente Plus Mp3,Capital Federal,1.6 Ambiente Plus Mp3,Gris,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,171000.0,Hidráulica,Delantera,5.0,98.0,5000.0
Ford Fiesta 1.6 Ambiente Plus,Capital Federal,1.6 Ambiente Plus,Gris,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,167000.0,Hidráulica,Delantera,5.0,98.0,3666.67
Ford Fiesta 1.6 Ambiente Mp3,Córdoba,1.6 Ambiente Mp3,Blanco,Ford,Fiesta,2009,Nafta/GNC,5.0,Manual,1.6,Hatchback,145500.0,Hidráulica,Delantera,5.0,98.0,5400.0
Ford Fiesta 1.6 Ambiente Plus Mp3,Ubicación no encontrada,1.6 Ambiente Plus Mp3,Negro,Ford,Fiesta,2009,Nafta,5.0,Manual,1.6,Hatchback,250000.0,Hidráulica,Delantera,5.0,98.0,5000.0
Ford Fiesta 1.6 Ambiente Plus Mp3,Capital Federal,1.6 Ambiente Plus Mp3,Dorado,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,123153.0,Hidráulica,Delantera,5.0,98.0,6200.0
Ford Fiesta 1.6 Max Ambiente Mp3,Ubicación no encontrada,1.6 Max Ambiente Mp3,Dorado,Ford,Fiesta,2009,Nafta,4.0,Manual,1.6,Sedán,212000.0,Hidráulica,Delantera,5.0,100.0,5333.33
Ford Fiesta 1.6 Max One Ambiente,Ubicación no encontrada,1.6 Max One Ambiente,,Ford,Fiesta,2011,Nafta,4.0,Manual,1.6,Sedán,64000.0,Hidráulica,Delantera,5.0,98.0,7400.0
Ford Fiesta 1.6 Ambiente Mp3,Capital Federal,1.6 Ambiente Mp3,Negro,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,91000.0,Hidráulica,Delantera,5.0,98.0,6500.0
Ford Fiesta 1.6 Max One Ambiente 98cv,Bs.As. G.B.A. Sur,1.6 Max One Ambiente 98cv,,Ford,Fiesta,2012,Nafta,4.0,Manual,1.6,Sedán,165000.0,Hidráulica,Delantera,5.0,98.0,6200.0
Ford Fiesta 1.6 Max One Ambiente,Ubicación no encontrada,1.6 Max One Ambiente,Gris,Ford,Fiesta,2011,Nafta,4.0,Manual,1.6,Sedán,150000.0,Hidráulica,Delantera,5.0,98.0,5333.33
Ford Fiesta 1.6 Max One Ambiente Plus 98cv,Bs.As. G.B.A. Norte,1.6 Max One Ambiente Plus 98cv,,Ford,Fiesta,2013,Nafta,4.0,Manual,1.6,Sedán,130000.0,Hidráulica,Delantera,5.0,98.0,5666.67
Ford Fiesta 1.6 Ambiente Plus Mp3,Bs.As. G.B.A. Sur,1.6 Ambiente Plus Mp3,,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,204000.0,Hidráulica,Delantera,5.0,98.0,3966.67
Ford Fiesta 1.6 Max One Ambiente 98cv,Buenos Aires Interior,1.6 Max One Ambiente 98cv,,Ford,Fiesta,2013,Nafta,4.0,Manual,1.6,Sedán,130000.0,Hidráulica,Delantera,5.0,98.0,6000.0
Ford Fiesta Kd 1.6 5ptas Titanium Impecable,Ubicación no encontrada,titanium,Negro,Ford,Fiesta,2011,Nafta,5.0,Manual,1.6,Sedán,98000.0,Hidráulica,Delantera,5.0,98.0,9300.0
Ford Fiesta Se 1.6 Fiestakinetic,Bs.As. G.B.A. Norte,SE 1.6 FiestaKinetic,,Ford,Fiesta,2016,Nafta,5.0,Automática,1.6,Hatchback,120000.0,Hidráulica,,,,10000.0
Ford Fiesta 1.6 Ambiente Mp3,Bs.As. G.B.A. Norte,1.6 Ambiente Mp3,,Ford,Fiesta,2009,Nafta,5.0,Manual,1.6,Hatchback,135000.0,Hidráulica,Delantera,5.0,98.0,6500.0
Ford Fiesta 1.6 Ambiente,Buenos Aires Interior,1.6 Ambiente,Rojo,Ford,Fiesta,2003,Nafta,5.0,Manual,1.6,Hatchback,182000.0,Hidráulica,Delantera,5.0,95.0,4133.33
Ford Fiesta 1.6 Ambien. Plus,Ubicación no encontrada,1.6 Ambien. Plus,,Ford,Fiesta,2005,Nafta,5.0,Manual,1.6,Hatchback,154142.0,Hidráulica,Delantera,5.0,95.0,4500.0
Ford Fiesta 1.6 Ambiente Mp3,Ubicación no encontrada,1.6 Ambiente Mp3,Rojo,Ford,Fiesta,2007,Nafta,5.0,Manual,1.6,Hatchback,135000.0,Hidráulica,Delantera,5.0,98.0,5500.0
Ford Fiesta 1.6 One Ambiente Plus 98cv,Capital Federal,1.6 One Ambiente Plus 98cv,Blanco,Ford,Fiesta,2013,Nafta,5.0,Manual,1.6,Hatchback,109350.0,Hidráulica,Delantera,5.0,98.0,6300.0
Ford Fiesta 1.6 Ambiente Mp3,Ubicación no encontrada,1.6 Ambiente Mp3,Gris,Ford,Fiesta,2009,Nafta,5.0,Manual,1.6,Hatchback,186000.0,Hidráulica,Delantera,5.0,98.0,4660.0
Ford Fiesta 1.6 Edge Plus At Mp3,Ubicación no encontrada,1.6 Edge Plus At Mp3,Gris,Ford,Fiesta,2009,Nafta,5.0,Automática,1.6,Hatchback,155000.0,Hidráulica,Delantera,5.0,98.0,5700.0
Ford Fiesta 1.6 Ambien. Gnc,Ubicación no encontrada,1.6 Ambien. Gnc,,Ford,Fiesta,2005,Nafta,5.0,Manual,1.6,Hatchback,156700.0,Hidráulica,Delantera,5.0,95.0,5133.33
Ford Fiesta 1.8 Lx D Aa,Bs.As. G.B.A. Norte,1.8 Lx D Aa,,Ford,Fiesta,2002,Diésel,5.0,Manual,1.8,Hatchback,307000.0,Hidráulica,Delantera,5.0,60.0,3800.0
Ford Fiesta 2014,Bs.As. Costa Atlántica,2014,,Ford,Fiesta,2014,Nafta,5.0,Manual,1.6,Hatchback,58000.0,Hidráulica,Delantera,5.0,98.0,13000.0
Ford Fiesta 1.8 Cl D,Bs.As. G.B.A. Norte,1.8 Cl D,,Ford,Fiesta,1996,Diésel,5.0,Manual,1.8,Hatchback,111111.0,Hidráulica,Delantera,5.0,60.0,1000.0
Ford Fiesta 1.6 Edge Plus Mp3,Capital Federal,1.6 Edge Plus Mp3,Gris,Ford,Fiesta,2010,Nafta,5.0,Manual,1.6,Hatchback,145000.0,Hidráulica,Delantera,5.0,98.0,6600.0
Ford Fiesta 1.6 Ambiente Mp3,Bs.As. G.B.A. Sur,1.6 Ambiente Mp3,Gris,Ford,Fiesta,2008,Nafta,5.0,Manual,1.6,Hatchback,83000.0,Asistida,Delantera,5.0,98.0,4866.67
Ford Fiesta 1.6 Ambiente,Capital Federal,1.6 Ambiente,,Ford,Fiesta,2003,Nafta,5.0,Manual,1.6,Hatchback,167735.0,Hidráulica,Delantera,5.0,95.0,4300.0
Ford Fiesta 1.6 Max One Ambiente 98cv,Ubicación no encontrada,1.6 Max One Ambiente 98cv,Blanco,Ford,Fiesta,2013,Nafta,4.0,Manual,1.6,Sedán,150000.0,Hidráulica,Delantera,5.0,98.0,5466.67
Ford Fiesta 2016,Ubicación no encontrada,1.6L TITANIUM POWERSHIFT,Azul,Ford,Fiesta,2016,Nafta,5.0,Automática,1.6,Hatchback,70000.0,Hidráulica,,,,13500.0
Ford Fiesta 1.6 Edge Plus,Ubicación no encontrada,1.6 Edge Plus,Azul,Ford,Fiesta,2005,Nafta,5.0,Manual,1.6,Hatchback,157000.0,Hidráulica,Delantera,5.0,95.0,5000.0
