Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Renault Sandero 1.6 16v Intense,Ubicación no encontrada,1.6 16v Intense,Blanco,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,18000.0,Asistida,Delantera,5.0,115.0,16000.0
Renault Sandero 2.0 Rs 145cv,Catamarca,2.0 Rs 145cv,Rojo,Renault,Sandero,2020,Nafta,5.0,Manual,2.0,Hatchback,30000.0,Asistida,Delantera,5.0,145.0,14800.0
Renault Sandero 1.6 8v Get Up,Capital Federal,1.6 8v Get Up,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,89000.0,Hidráulica,Delantera,5.0,105.0,5000.0
Renault Sandero 1.6 16v Intense,Bs.As. G.B.A. Sur,1.6 16v Intense,Gris,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,20000.0,Asistida,Delantera,5.0,115.0,12666.67
Renault Sandero 1.6 Privilege Nav 105cv,Capital Federal,1.6 Privilege Nav 105cv,,Renault,Sandero,2015,Nafta,5.0,Manual,1.6,Hatchback,154000.0,Hidráulica,Delantera,5.0,105.0,6000.0
Renault Sandero 1.6 Confort,Bs.As. G.B.A. Norte,1.6 Confort,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,180000.0,Hidráulica,Delantera,5.0,105.0,7200.0
Renault Sandero 2.0 Rs 145cv,Ubicación no encontrada,2.0 Rs 145cv,Rojo,Renault,Sandero,2018,Nafta,5.0,Manual,2.0,Hatchback,113000.0,Asistida,Delantera,5.0,145.0,12000.0
Renault Sandero intens 1.6 CVT,Ubicación no encontrada,intens 1.6 CVT,,Renault,Sandero,2021,Nafta,5.0,Automática,1.6,Hatchback,17900.0,Asistida,Delantera,5.0,115.0,16900.0
Renault Sandero 1.6 Privilege 105cv,Córdoba,1.6 Privilege 105cv,,Renault,Sandero,2016,Nafta,5.0,Manual,1.6,Hatchback,98000.0,Asistida,Delantera,5.0,105.0,8333.33
Renault Sandero 1.6 Expression Pack 90cv,Bs.As. G.B.A. Norte,1.6 Expression Pack 90cv,,Renault,Sandero,2015,Nafta,5.0,Manual,1.6,Hatchback,90000.0,Asistida,Delantera,5.0,90.0,7900.0
Renault Sandero 1.6 Authentique Pack I 90cv,Capital Federal,1.6 Authentique Pack I 90cv,,Renault,Sandero,2013,Nafta,5.0,Manual,1.6,Hatchback,41000.0,Hidráulica,Delantera,5.0,90.0,8000.0
