Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,76000.0,Eléctrica,4x2,5.0,140.0,18500.0
Honda HR-V 1.8 Lx 2wd Cvt,Capital Federal,1.8 Lx 2wd Cvt,,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,98000.0,Eléctrica,4x2,5.0,140.0,17090.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,85000.0,Eléctrica,4x2,5.0,140.0,17900.0
Honda HR-V 1.8 Lx 2wd Cvt,Córdoba,1.8 Lx 2wd Cvt,Gris,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,72000.0,Eléctrica,4x2,5.0,140.0,17000.0
Honda HR-V 1.8 Ex 2wd Cvt,Buenos Aires Interior,1.8 Ex 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,130000.0,Eléctrica,4x2,5.0,140.0,16000.0
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,170000.0,Eléctrica,4x2,5.0,140.0,15000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Rojo,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,70000.0,Eléctrica,4x2,5.0,140.0,23500.0
Honda HR-V 1.8 Lx Cvt,Córdoba,1.8 Lx Cvt,Gris,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,85000.0,Eléctrica,4x2,5.0,140.0,18000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Norte,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,180000.0,Eléctrica,4x2,5.0,140.0,15900.0
Honda HR-V 1.8 Ex 2wd Cvt l20,Córdoba,1.8 Ex 2wd Cvt l20,Azul,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,101000.0,Eléctrica,4x2,5.0,140.0,23000.0
Honda HR-V 1.8 LX CVT 2WD,Ubicación no encontrada,1.8 LX CVT 2WD,Plateado,Honda,HR-V,2018,Nafta,5.0,Automático,1.0,SUV,62856.0,Asistida,4x2,5.0,140.0,16120.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,56000.0,Eléctrica,4x2,5.0,140.0,26000.0
Honda HR-V 1.8 Lx 2wd Cvt,Ubicación no encontrada,1.8 Lx 2wd Cvt,Gris,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,76000.0,Eléctrica,4x2,5.0,140.0,17800.0
Honda HR-V 1.8 Lx 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Lx 2wd Cvt,,Honda,HR-V,2015,Nafta,5.0,Automática,1.8,SUV,170000.0,Eléctrica,4x2,5.0,140.0,15500.0
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,29500.0,Eléctrica,4x2,5.0,140.0,25000.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,172400.0,Eléctrica,4x2,5.0,140.0,18499.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Negro,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,170000.0,Eléctrica,4x2,5.0,140.0,12600.0
Honda HR-V 1.8 Lx 2wd Cvt,Ubicación no encontrada,1.8 Lx 2wd Cvt,Blanco,Honda,HR-V,2015,Nafta,5.0,Automática,1.8,SUV,133000.0,Eléctrica,4x2,5.0,140.0,16500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Gris,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,68000.0,Eléctrica,4x2,5.0,140.0,22900.0
Honda HR-V 1.8 Lx 2wd Cvt,Ubicación no encontrada,1.8 Lx 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,125000.0,Eléctrica,4x2,5.0,140.0,17900.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Azul,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,37000.0,Eléctrica,4x2,5.0,140.0,28000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Entre Ríos,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,100000.0,Eléctrica,4x2,5.0,140.0,20000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Gris,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,93000.0,Eléctrica,4x2,5.0,140.0,14000.0
Honda HR-V 1.8 Lx 2wd,Entre Ríos,1.8 Lx 2wd,Plateado,Honda,HR-V,2016,Nafta,5.0,Automática,1.6,Sedán,60000.0,Asistida,4x2,5.0,140.0,20500.0
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,42000.0,Eléctrica,4x2,5.0,140.0,25000.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Blanco,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,99000.0,Eléctrica,4x2,5.0,140.0,21000.0
Honda HR-V 1.8 Lx 2wd Cvt,Capital Federal,1.8 Lx 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,143000.0,Eléctrica,4x2,5.0,140.0,16500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. Costa Atlántica,1.8 Ex-l 2wd Cvt,Blanco,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,109000.0,Eléctrica,4x2,5.0,140.0,19700.0
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Norte,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2021,Nafta,5.0,Automática,1.8,SUV,54000.0,Eléctrica,4x2,5.0,140.0,24000.0
